KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
Eden_TokenBountyPolarisinfo1,[c][FFFFFF][b]Wanted by:[-][/c][/b] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c][/b] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]] Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\ п[с][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris2,[c][FFFFFF]Insignia of Marko Inero[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Марко Инеро[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo2,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris3,[c][FFFFFF]Insignia of Small Tony[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Маленького Тони[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo3,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris4,[c][FFFFFF]Insignia of Greeza Zeerzhi[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Гризы Зиржи[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo4,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris5,[c][FFFFFF]Insignia of The Steel Hammer[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Стального молота[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo5,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris6,[c][FFFFFF]Insignia of Captain Pang[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия капитана Панга[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo6,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris7,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo7,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris8,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo8,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris9,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo9,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyPolaris10,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyPolarisinfo10,[c][FFFFFF][b]Wanted by:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Polaris territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][E59933]Polaris[-][/c]\n[c][FFFFFF][b][b]Член: [/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотников за головами в секторах торговых станций на территории Polaris за вознаграждение.\n\n[c] [D5D5D5].[-][/c],,,,,,,,
Eden_NPCBountyTrader1,Faeru Leksha (Bounty),,,,,,,,Фаэру Лекша (Баунти),,,,,,,,
Eden_NPCBountyTrader2,Xor (Bounty),,,,,,,,Xor (Баунти),,,,,,,,
Eden_NPCBountyTrader3,TBD (Bounty),,,,,,,,TBD (Баунти),,,,,,,,
Eden_NPCBountyTrader4,TBD (Bounty),,,,,,,,TBD (Баунти),,,,,,,,
Eden_NPCBountyTrader5,Sansa Kuvera (Bounty),,,,,,,,Санса Кувера (Баунти),,,,,,,,
Eden_NPCBountyTrader6Trigger,Captain Xorchek (Bounty),,,,,,,,Капитан Хорчек (Xorchek) (Баунти),,,,,,,,
Eden_NPCBountyTrader6,Captain Xorchek (Bounty),,,,,,,,Капитан Хорчек (Xorchek) (Баунти),,,,,,,,
Eden_NPCBountyTrader6Guard,Xorchek's Escort,,,,,,,,Эскорт Хорчека(Xorchek) ,,,,,,,,
Eden_NPCBountyTrader7,TBD (Bounty),,,,,,,,TBD (Баунти),,,,,,,,
Eden_NPCBountyTrader8,TBD (Bounty),,,,,,,,TBD (Баунти),,,,,,,,
Eden_NPCBountyTrader9,TBD (Bounty),,,,,,,,TBD (Баунти),,,,,,,,
Eden_NPCBountyTrader10,TBD (Bounty),,,,,,,,TBD (Баунти),,,,,,,,
Eden_TokenBountyTrader1,[c][FFFFFF]Insignia of Savanth Greenzald[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Саванта Гринзальда[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo1,[c][FFFFFF][b]Wanted by:[-][/c][/b] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c][/b] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n \n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader2,[c][FFFFFF]Insignia of Marko Inero[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Марко Инеро[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo2,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader3,[c][FFFFFF]Insignia of Small Tony[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Маленького Тони[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo3,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader4,[c][FFFFFF]Insignia of Greeza Zeerzhi[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Гризы Зиржи[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo4,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader5,[c][FFFFFF]Insignia of The Steel Hammer[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Стального молота[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo5,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader6,[c][FFFFFF]Insignia of Captain Pang[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия капитана Панга[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo6,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader7,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo7,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader8,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo8,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader9,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo9,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
Eden_TokenBountyTrader10,[c][FFFFFF]Insignia of Yerzhu the Smuggler[-][/c] (Bounty),,,,,,,,[c][FFFFFF]Знак отличия Контрабандиста Ержу[-][/c] (Баунти),,,,,,,,
Eden_TokenBountyTraderinfo10,[c][FFFFFF][b]Wanted by:[-][/c] [c][00FFFF]Trade Federation[-][/c]\n[c][FFFFFF][b][b]Member of:[/b][-][/c] [c][BF0000]Bandits[-][/c]\nBring to a Bounty Hunter Office in trading station sectors in Trader territory for a reward.\n\n[c][D5D5D5].[-][/c],,,,,,,,[c][FFFFFF][b]Разыскивается:[-][/c] [c][00FFFF]Торговая гильдия[-][/c]\n[c][FFFFFF][b][b]Член :[/b][-][/c] [c][BF0000]Бандиты[-][/c]\nПринесите в офис охотника за головами в секторах торговых станций на территории Торговца за вознаграждение.\n\n[c][D5D5D5].[-][/c],,,,,,,,
